Date,Open,High,Low,Close,Adj Close,Volume
2007-03-28,40.493618,41.319149,40.476597,40.978722,22.949053,1906203
2007-03-29,41.106384,41.302128,40.774467,41.004253,22.963337,1218475
2007-03-30,40.936169,41.063831,40.357449,40.765957,22.829889,2304175
2007-04-02,40.680851,41.617020,40.680851,41.472340,23.225489,1657808
2007-04-03,41.489361,41.642551,41.242554,41.395744,23.182589,1136108
2007-04-04,41.489361,41.574467,41.063831,41.148937,23.044369,1468868
2007-04-05,41.038300,41.378723,40.995747,41.200001,23.072973,768803
2007-04-09,41.200001,41.404255,41.200001,41.336170,23.149225,521465
2007-04-10,41.208511,41.642551,41.174469,41.634045,23.316038,598780
2007-04-11,41.548935,41.736172,41.370213,41.523403,23.254072,1046338
2007-04-12,41.463829,41.727661,41.387234,41.702129,23.354166,1044810
2007-04-13,41.787235,41.804256,41.378723,41.446808,23.211180,1343378
2007-04-16,41.480850,41.710636,41.293617,41.693619,23.349401,1102150
2007-04-17,42.187233,42.187233,41.497871,41.906384,23.468555,806638
2007-04-18,41.693619,41.974468,41.599998,41.778725,23.397064,745420
2007-04-19,42.187233,42.382980,41.438297,41.472340,23.225489,973723
2007-04-20,41.787235,42.323402,41.506382,42.289364,23.683037,1611160
2007-04-23,42.170212,42.561703,42.170212,42.408512,23.749763,905455
2007-04-24,42.331917,42.723404,42.170212,42.655319,23.887978,1017198
2007-04-25,43.106384,43.863831,43.046810,43.778725,24.517105,2197603
2007-04-26,43.770214,44.102127,43.770214,43.795746,24.526646,1805153
2007-04-27,43.659573,43.744682,43.285107,43.387234,24.297865,1301195
2007-04-30,43.319149,43.480850,43.055321,43.055321,24.111990,1091340
2007-05-01,43.072338,43.855320,43.072338,43.651066,24.445620,2220633
2007-05-02,43.497871,43.880852,43.251064,43.702129,24.474218,1399190
2007-05-03,43.702129,44.204254,43.361702,43.829788,24.545708,1358535
2007-05-04,43.821278,44.025532,43.608513,43.736172,24.493284,889828
2007-05-07,43.727661,44.400002,43.710636,44.059574,24.674402,1030358
2007-05-08,44.042553,44.178722,43.838299,44.136169,24.717283,1682248
2007-05-09,44.119148,44.289364,43.991489,44.195744,24.750648,1524328
2007-05-10,44.085106,44.204254,44.000000,44.059574,24.674402,2002670
2007-05-11,44.204254,44.297871,44.025532,44.255318,24.784018,1753805
2007-05-14,44.314896,44.919147,44.221275,44.765957,25.069986,1327398
2007-05-15,44.902126,45.344681,44.740425,44.791489,25.084280,1018608
2007-05-16,44.868084,45.055321,44.723404,44.927662,25.160542,878313
2007-05-17,44.680851,45.021278,44.680851,44.936169,25.165306,908628
2007-05-18,44.987232,45.063831,44.817020,45.038300,25.222506,741543
2007-05-21,45.191490,45.940426,45.148937,45.727661,25.608562,1578848
2007-05-22,45.778725,46.587234,45.736172,46.127659,25.832573,2428020
2007-05-23,46.085106,46.400002,45.531914,45.548935,25.508467,2217108
2007-05-24,45.276596,45.438297,44.502129,44.536171,24.941307,1506115
2007-05-25,44.629787,45.021278,43.889362,44.434044,24.884108,1444898
2007-05-29,44.510639,45.072338,44.459576,44.493618,24.917465,1021428
2007-05-30,44.323402,44.978722,44.263828,44.919147,25.155781,1565335
2007-05-31,44.919147,45.157448,44.723404,45.004253,25.203426,1918305
2007-06-01,45.217022,45.472340,44.663830,44.859573,25.122404,1672378
2007-06-04,44.697872,44.978722,44.323402,44.638298,24.998491,1597295
2007-06-05,44.655319,44.851063,44.408512,44.595745,24.974667,3614770
2007-06-06,44.604256,44.655319,43.719151,43.744682,24.498053,4350555
2007-06-07,43.744682,43.744682,41.982979,41.982979,23.511450,4003695
2007-06-08,41.948936,42.731915,41.787235,42.604256,23.859386,2100783
2007-06-11,42.604256,43.642551,42.604256,43.200001,24.193022,2432250
2007-06-12,43.038300,43.200001,42.400002,42.536171,23.821257,1229638
2007-06-13,42.885105,43.659573,42.851063,43.608513,24.421793,1523975
2007-06-14,43.234043,43.548935,42.893616,43.387234,24.551817,1633485
2007-06-15,43.591488,44.068085,43.480850,43.727661,24.744457,1261245
2007-06-18,43.787235,43.889362,43.200001,43.200001,24.445877,750120
2007-06-19,43.344681,43.489361,42.927662,43.310638,24.508474,944348
2007-06-20,43.319149,43.489361,42.153191,42.170212,23.863136,1859908
2007-06-21,42.085106,42.570213,41.914894,42.110638,23.829428,1687065
2007-06-22,42.102127,42.102127,41.055321,41.242554,23.338198,2176923
2007-06-25,41.089363,42.008511,41.046810,41.327660,23.386349,1569565
2007-06-26,41.327660,41.778725,40.808510,40.817020,23.097401,2993900
2007-06-27,40.425533,41.378723,40.187233,41.319149,23.381535,2255178
2007-06-28,41.336170,41.608513,41.012768,41.038300,23.222612,1531730
2007-06-29,41.114895,41.506382,40.612766,41.038300,23.222612,2288783
2007-07-02,41.157448,41.480850,40.553192,41.446808,23.453777,2115823
2007-07-03,41.531914,42.255318,41.412766,41.778725,23.641605,1232928
2007-07-05,41.710636,42.000000,41.242554,41.693619,23.593439,1482733
2007-07-06,41.446808,41.617020,41.029785,41.378723,23.415251,1317998
2007-07-09,41.582977,41.838299,41.404255,41.642551,23.564548,1051155
2007-07-10,41.327660,41.702129,41.072338,41.072338,23.241880,1464873
2007-07-11,41.106384,41.795746,41.097874,41.795746,23.651237,1752278
2007-07-12,41.804256,43.123405,41.557446,43.123405,24.402527,2255765
2007-07-13,43.021278,43.557446,42.842552,43.319149,24.513294,1511990
2007-07-16,43.319149,43.625530,42.757446,42.834042,24.238771,1201790
2007-07-17,43.080853,43.089363,42.587234,42.629787,24.123205,1066548
2007-07-18,41.914894,42.995747,41.914894,42.919147,24.286938,1533963
2007-07-19,42.868084,43.736172,42.782978,43.693619,24.725199,1326575
